cluster_id,top_keywords,earliest_published,latest_published,article_count
7824,"amendment, section 25, wcape, government, rejects, 18th, bill, new",2021-08-14T03:59:54.133Z,2021-08-28T22:12:56.013Z,7
8415,"albertina sisulu, grandson, walter, succumbs, covid19, feel, like, died",2021-08-30T09:58:31.380Z,2021-09-05T09:06:11.673Z,3
8875,"tokyo paralympics, cops, working, sent, home, got, drunk, visited",2021-09-04T09:27:20.297Z,2021-09-04T09:27:20.297Z,1
8335,"child, star, matthew, found, dead",2021-08-29T06:24:13.157Z,2021-08-29T06:24:13.157Z,1
8831,"sa, public, warned, business, world, biggest, cryptocurrency, exchange",2021-09-03T11:09:11.540Z,2021-09-03T11:09:11.540Z,1
8748,"snapped, fashion, faux, pas, picking, dog, poop, pics",2021-09-02T08:46:52.260Z,2021-09-02T08:46:52.260Z,1
8816,"uk, nazi, sympathiser, sentenced, read, pride, prejudice, jail",2021-09-03T07:41:01.700Z,2021-09-03T07:41:01.700Z,1
8453,"new zealand, covid, cases, days, delta variant, extends, lockdown, largest",2021-08-30T13:45:14.987Z,2021-09-03T12:16:39.120Z,3
3579,"bike, test, tour de france, bicycle, collectors, official, shops, stock",2021-05-06T10:28:35.330Z,2021-07-02T08:51:56.397Z,13
2197,"mountain, bike, racing, returns, prize, money, kids, bicycle",2021-04-07T10:18:19.587Z,2021-04-13T05:55:47.887Z,2
8666,"history, massive, donation, spca, new, pound, stray, animals",2021-09-01T12:13:30.800Z,2021-09-02T04:10:15.433Z,2
8764,"survivor sa, santoni, exit, went, flames",2021-09-02T11:01:11Z,2021-09-02T11:01:11Z,1
8729,"grandma, carries, grandchild, doctors, tell, daughter, pregnancy, kill",2021-09-02T06:08:59.893Z,2021-09-02T06:08:59.893Z,1
8779,"south african, risa, launches, official, music, charts, collect, data",2021-09-02T13:27:03.660Z,2021-09-02T13:27:03.660Z,1
7293,"lovemore ndou, south african, floyd mayweather, extract, south, african, mayweather, sparring",2021-08-02T03:02:28.283Z,2021-08-02T03:02:28.283Z,1
8098,"channing tatum, zoë kravitz, zoë, kravitz, new york city, dating rumours, rumours, cosy",2021-08-20T08:37:51.427Z,2021-08-23T12:30:50.567Z,2
7875,"book review, insightful, interesting",2021-08-16T04:12:45.060Z,2021-08-16T04:12:45.060Z,1
8292,"free state, look, lion, sanctuary, locks, visitors, cage",2021-08-26T14:12:39.923Z,2021-08-26T14:12:39.923Z,1
7936,"mtn, afghanistan, taliban, faced, fresh, crisis, falls, services",2021-08-17T07:27:20.743Z,2021-08-18T18:01:15.563Z,2
7785,"da, councillor, accused, defrauding, ters, steps, aside, party",2021-08-12T18:52:10.167Z,2021-08-20T04:26:22.240Z,2
7159,"wine estate, french, cointreau, family, member, selling, historic, near",2021-07-28T17:00:31.420Z,2021-07-28T17:00:31.420Z,1
8314,"savage x fenty, rihanna, announces, show, vol, premiere, amazon, september",2021-08-27T16:21:24.593Z,2021-08-27T16:21:24.593Z,1
8649,"cbd oil, benefits, skin",2021-09-01T10:01:56.407Z,2021-09-01T10:01:56.407Z,1
8679,"pope, resignation, talk, plans, foreign, trips",2021-09-01T14:43:04.973Z,2021-09-01T14:43:04.973Z,1
7984,"free guy, ryan reynolds, free, guy",2021-08-18T04:47:14.190Z,2021-08-21T02:00:06.650Z,3
2729,"sharks, lions, bulls, stormers, wp, clash, coach, changes",2021-04-17T12:46:35.623Z,2021-08-28T04:52:40.117Z,151
7613,"surfing, legend, share, bianca buitendag, supertubes, foundation, congratulates, olympian",2021-08-10T04:20:13.543Z,2021-08-19T04:02:36.737Z,2
8095,"companies, fined, failing, register, tax, awarded, ppe, tenders",2021-08-20T06:43:43.720Z,2021-08-20T06:43:43.720Z,1
8150,"book review, pilot, life",2021-08-23T04:23:04.777Z,2021-08-23T04:23:04.777Z,1
7929,"electric vehicle, features, find, favour, women, sa, motorists, ready",2021-08-17T04:45:45.360Z,2021-08-25T02:47:39.030Z,4
8231,"watch, lazy, chef, shares, passion, kitchen",2021-08-25T07:39:07.733Z,2021-08-25T07:39:07.733Z,1
8135,"burmester, leads, european, masters, british open, nordqvist, koerstz, madsen",2021-08-21T18:07:35.360Z,2021-08-29T19:28:36.047Z,4
8340,"cyril ramaphosa, tokyo paralympics, joins, tribute, sa, golden, duo, tokyo",2021-08-29T10:38:34.297Z,2021-08-29T10:38:34.297Z,1
8394,"kabul airport, rockets, fired, us, troops, pull",2021-08-30T07:37:46.717Z,2021-08-30T07:37:46.717Z,1
8489,"rabies, outbreak, pets, detected, pet, owners, urged, vaccinate",2021-08-31T04:14:51.577Z,2021-08-31T12:32:05.610Z,2
8508,"watch, rescuers, help, injured, woman, franschhoek, mountain",2021-08-31T06:43:40.480Z,2021-08-31T06:43:40.480Z,1
8583,"activist shareholders, reluctantly, support, ascendis, deal, lenders",2021-08-31T19:00:36.910Z,2021-08-31T19:00:36.910Z,1
8623,"million, needed, fix, kzn, schools, damaged, unrest",2021-09-01T04:39:27.673Z,2021-09-01T04:39:27.673Z,1
8672,"google, plans, build, semiconductor, chips, power, laptops, tablets",2021-09-01T13:18:48.433Z,2021-09-01T13:18:48.433Z,1
8391,"manifest, lands, fourth, final, season, netflix",2021-08-30T07:27:09.923Z,2021-08-30T07:27:09.923Z,1
4809,"spectrum, icasa, auction, chair, asks, parly, time, amid",2021-06-02T16:41:40.703Z,2021-07-03T22:42:51.637Z,4
8161,"things, know, mosquitoes",2021-08-23T09:50:51.353Z,2021-08-23T09:50:51.353Z,1
5545,"eswatini, protests, activists, sadc, govt, mtn, prodemocracy, government",2021-06-20T10:04:57.443Z,2021-07-26T13:32:21.673Z,45
3471,"complete, quest, win",2021-05-04T12:12:40.953Z,2021-05-04T12:12:40.953Z,1
8535,"us, couple, posted, invoice, show, wedding, guests, apologised",2021-08-31T10:54:23.483Z,2021-08-31T10:54:23.483Z,1
7241,"robert marawa, sabc, marawa, leaving, look, time, returned, broadcaster",2021-07-30T11:43:29.437Z,2021-08-07T04:13:21.530Z,5
85,"batsa, appeal, cigarette, calls, tobacco ban, ndz, tobacco, smoke",2021-03-01T11:54:11.257Z,2021-03-26T04:28:44.917Z,9
8601,"nominate, community, hero, win",2021-09-01T04:05:25.730Z,2021-09-01T04:05:25.730Z,1
10897,"scenes, hope, screen, reading, book, house, gucci",2021-09-28T12:39:08.553Z,2021-09-28T12:39:08.553Z,1
10715,"blacks, boks, springboks, bok, springbok, win, rugby championship, nienaber",2021-09-27T06:37:18.927Z,2021-10-03T18:11:27.150Z,63
11030,"cape town, watch, residents, asking, ostriches, cross, road",2021-09-29T16:28:03.627Z,2021-09-29T16:28:03.627Z,1
10994,"mxolisi dukwana, free state, free, state, fired, ace magashule, years, ace",2021-09-29T10:03:43.957Z,2021-10-01T15:31:06.537Z,2
10737,"sundowns, swallows, chiefs, mtn8, mtn 8, ct, city, bafana",2021-09-27T08:54:46.430Z,2021-10-03T18:13:17.267Z,27
10865,"proteas, csa, kit, sponsor, new, ways, balance, announces",2021-09-28T08:29:36.750Z,2021-10-02T19:09:13.877Z,4
10942,"bomb threat, king, william, town, bank, evacuated",2021-09-28T20:12:53.850Z,2021-09-28T20:12:53.850Z,1
10678,"covid19, researchers, pill, virus, new, masks, way, vaccines",2021-09-27T02:31:14.847Z,2021-10-02T14:30:09.127Z,17
10773,"man, united, ronaldo, return, villarreal, winner, latest, everton",2021-09-27T12:31:11.147Z,2021-10-02T20:30:44.943Z,13
10682,"new zealand, murders, expats, set, support, network, struggling, sa",2021-09-27T03:06:59.903Z,2021-09-27T03:06:59.903Z,1
11012,"date, confirmed, comrades, comrades marathon",2021-09-29T13:14:45.360Z,2021-09-29T17:55:47.723Z,2
10997,"griquas, biggest, fan, uncle, bushy, died",2021-09-29T10:16:50.457Z,2021-09-29T10:16:50.457Z,1
11040,"sa, born, lock, banned, weeks, horror, high, tackle",2021-09-29T19:59:18.547Z,2021-09-29T19:59:18.547Z,1
10973,"royal, ethekwini, sponsorship, vanity, project, party, come, end",2021-09-29T04:30:40.920Z,2021-10-02T22:33:59.277Z,3
10697,"uk, crisis, fuel, pumps, dry, british, offer, 500",2021-09-27T04:41:22.077Z,2021-10-03T13:26:06.477Z,15
10998,"red carpet, icymi, stars, brought, panache, tony, awards",2021-09-29T10:30:11.177Z,2021-09-29T10:30:11.177Z,1
10803,"navalny, youtube, ceo, free, speech, core, value, removing",2021-09-27T15:18:15.347Z,2021-09-28T12:57:02.800Z,2
10925,"england, ashes, root, desperate, play, commit, ashes tour, family",2021-09-28T16:19:18.413Z,2021-10-01T08:41:48.277Z,3
10767,"anticipated, movies",2021-09-27T11:56:05.323Z,2021-09-27T11:56:05.323Z,1
10745,"level, lockdown, ramaphosa, sa, moves, alert, govt, gatherings",2021-09-27T09:58:41.683Z,2021-10-02T22:33:01.003Z,14
11004,"jesse, palmer, new, bachelor, us, host",2021-09-29T10:59:20.620Z,2021-09-29T10:59:20.620Z,1
10887,"facebookbacked, 2africa, subsea, communications, cable, set, world, longest",2021-09-28T11:12:13.780Z,2021-09-28T11:12:13.780Z,1
10756,"idols sa, s22kile, makes, pietermaritzburg, proud",2021-09-27T10:43:49.597Z,2021-09-27T10:43:49.597Z,1
10903,"fort hare student, nosicelo mtebeni, man, charged, killing, waives, right, legal",2021-09-28T13:25:32.777Z,2021-09-28T23:02:57.583Z,2
10893,"agrizzi, present, court, illness, state, subpoena, doctor, explain",2021-09-28T12:27:56.070Z,2021-09-28T12:27:56.070Z,1
10855,"john lennon, unheard, tape, goes, sale, denmark",2021-09-28T05:43:26.317Z,2021-09-28T05:43:26.317Z,1
10996,"san, diego, harris, atp, andy murray, lloyd harris, lloyd, sa",2021-09-29T10:15:18.430Z,2021-10-03T16:58:43.907Z,4
10870,"jordan, king, queen, quarantining, heir, throne, tests, positive",2021-09-28T09:06:08.763Z,2021-09-28T09:06:08.763Z,1
10911,"premier league, playing, competitive, fixtures, abroad",2021-09-28T14:10:09.560Z,2021-09-28T14:10:09.560Z,1
10895,"blue origin, jeff bezos, space, company, dedicates, afternoons, week, blue",2021-09-28T12:32:16.943Z,2021-10-01T11:36:45.103Z,4
10712,"watch, heartbroken, parents, set, run, marathon, memory, baby",2021-09-27T06:26:06.737Z,2021-09-27T06:26:06.737Z,1
10792,"whereismytransport, mobility, data, integrating, gautrain, gathering, african, continent",2021-09-27T13:42:53.627Z,2021-09-30T10:55:31.167Z,4
10785,"restarting, investigation, covid19, leaked, chinese, lab, report",2021-09-27T13:05:10.350Z,2021-09-27T13:05:10.350Z,1
10851,"google, wants, record, android, fine, overturned, consumers, stupid",2021-09-28T05:19:29.603Z,2021-10-01T14:15:25.827Z,2
10920,"nifty, home, hacks, help, pesky, pests, bay, summer",2021-09-28T14:50:57.297Z,2021-09-28T14:50:57.297Z,1
7324,"blackberry, making, comeback",2021-08-02T13:56:54.033Z,2021-08-02T13:56:54.033Z,1
4958,"shaleen, surtierichards, funeral, tribute, final, life, special, provincial",2021-06-07T09:43:04.507Z,2021-06-15T09:04:52.400Z,26
6082,"young, digging, diamonds, origin, big, hole, kimberley",2021-07-01T14:22:34.777Z,2021-07-09T03:39:54.920Z,2
10760,"factory, worker, injured, falling, meters, durban, kwazulunatal",2021-09-27T11:01:21.973Z,2021-09-27T11:01:21.973Z,1
10717,"rabies, jabs, clinic, targets, thousand, dogs, south africa, qa",2021-09-27T06:44:44.877Z,2021-09-30T04:26:50.890Z,7
190,"housing, focus, filling, gap, demand, social, increases, percent",2021-03-02T07:16:22.380Z,2021-03-19T15:09:54.303Z,8
2254,"billionaires, sa, dollar, nearly, 500, new, joined, global",2021-04-08T06:07:55.177Z,2021-04-08T06:07:55.177Z,1
9822,"digital, doggies, pet, influencers, rise, singapore",2021-09-15T08:56:20.753Z,2021-09-15T08:56:20.753Z,1
9702,"boris johnson, mother, charlotte, johnson, wahl, dies",2021-09-14T09:22:52.143Z,2021-09-14T09:22:52.143Z,1
9849,"cticc, getting, ready, recovery, secures, international, conferences",2021-09-15T14:00:44.567Z,2021-09-15T14:00:44.567Z,1
9599,"tunisian, man, dies, setting, ablaze",2021-09-13T10:13:14.157Z,2021-09-13T10:13:14.157Z,1
2247,"madibaz, varsity cup, trophy, inspires, bazi, return, recognition, eighth",2021-04-08T04:31:59.973Z,2021-06-04T02:59:36.607Z,9
6124,"president, pacquiao, king, ring, mulls, philippines, job",2021-07-02T12:25:37.467Z,2021-07-02T12:25:37.467Z,1
4160,"zandspruit, mob justice, killed, people, mob, alleged, attack, victims",2021-05-19T09:48:56.253Z,2021-06-01T05:51:41.390Z,13
3627,"safta, saftas 2021, winners, list, 2021, nominees, craft, awards",2021-05-07T08:42:15.623Z,2021-05-24T10:44:12.597Z,5
5884,"past exam papers, high school, tried, whatsapp, bot, solves, maths, problems",2021-06-28T05:47:36.723Z,2021-06-28T05:47:36.723Z,1
8637,"eastern cape, matrics, rewrite, accounting, paper",2021-09-01T08:23:41.613Z,2021-09-01T08:23:41.613Z,1
8419,"sa post office, warns, pay, robbers, kwazulunatal, getting, queue, public",2021-08-30T10:17:19.933Z,2021-09-03T13:14:15.860Z,4
8757,"delays, mkondeni, driving schools, watch, pietermaritzburg, owners, protest, licensing",2021-09-02T10:20:55.627Z,2021-09-03T04:18:42.740Z,2
9832,"prince philip, watch, rides, tricycle, new, footage, queen, private",2021-09-15T10:45:49.847Z,2021-09-15T10:45:49.847Z,1
9234,"sho madjozi, traditional clothing, pics, launches, new, traditional, clothing",2021-09-08T08:18:33.917Z,2021-09-08T08:18:33.917Z,1
6969,"problem, eskom, alfred, chatbot, service",2021-07-23T17:26:52Z,2021-07-23T17:26:52Z,1
2806,"watch, germany, commemorates, covid19, victims, national, ceremony",2021-04-19T18:52:40.993Z,2021-04-19T18:52:40.993Z,1
3680,"cape town, pics, cat, eyes, artworks, aim, protect, caracals",2021-05-08T09:02:19.770Z,2021-05-08T09:02:19.770Z,1
10264,"us, adds, guatemalan, salvadoran, officials, corruption, list",2021-09-20T20:44:27.623Z,2021-09-20T20:44:27.623Z,1
10432,"us government, amazon, lobbying, pot, legal",2021-09-22T07:38:47.437Z,2021-09-22T07:38:47.437Z,1
3433,"gwede mantashe, mining charter, exceeded, powers, mining, charter",2021-05-03T18:41:29.033Z,2021-05-03T18:41:29.033Z,1
1754,"nafiz modack, kinnear, bail, court, attempted, accused, murder, attempted murder",2021-03-29T07:07:36.043Z,2021-05-28T15:26:06.600Z,35
7261,"watch, awardwinning, play, turned, visually, stunning, tv, drama",2021-07-31T10:06:08.377Z,2021-07-31T10:06:08.377Z,1
3908,"selaelo selota, simba, chips, musician, battle, thrrr, phaaa, bites",2021-05-13T06:13:01.833Z,2021-05-16T09:32:31.937Z,2
1552,"suez canal, suez, ship, canal, ever given, ships, blocking, massive",2021-03-24T13:06:07.677Z,2021-04-07T19:55:03.780Z,47
2529,"artist, aims, heal, fans, music, local, hiphop, released",2021-04-14T04:13:28.203Z,2021-04-14T04:22:27.897Z,2
3012,"wealthiest, cities, africa, thousands, dollar, millionaires, home",2021-04-23T06:01:04.893Z,2021-04-23T06:01:04.893Z,1
9867,"matriekklas, van, kuier, nico, malan",2021-09-16T04:00:12.157Z,2021-09-16T04:00:12.157Z,1
2526,"sanitary, feel good, npos, collaborate, launch, sa, firstever, pad",2021-04-14T04:12:22.363Z,2021-04-22T04:10:07.210Z,3
9005,"licence renewal, post office, car, available, khan, road, post, office",2021-09-06T10:38:17.990Z,2021-09-06T10:38:17.990Z,1
5572,"bell equipment, shareholders, prepared, fight, acquisition, court",2021-06-21T10:05:32.477Z,2021-06-21T10:05:32.477Z,1
9057,"wrap, ramaphosa, welcomes, zuma, medical, parole, wishes, quick",2021-09-06T16:16:40Z,2021-09-06T16:16:40Z,1
9115,"myanmar, military, frees, notorious, antimuslim, monk",2021-09-07T09:35:06.567Z,2021-09-07T09:35:06.567Z,1
9073,"world rugby, great, shape, france",2021-09-06T19:13:28.367Z,2021-09-06T19:13:28.367Z,1
1305,"school, relearning, bicycle, maintenance",2021-03-19T05:56:17.410Z,2021-03-19T06:10:50.557Z,2
9100,"weather warning, disruptive, rain, expected, kzn, tuesday",2021-09-07T06:39:14.677Z,2021-09-07T06:39:14.677Z,1
4478,"zondo commission, moyane, admits, read, nugent, report, sars rogue unit, tom moyane",2021-05-26T11:27:45.920Z,2021-05-27T07:57:43.653Z,2
9169,"french, wine, output, set, slump, frosts, earlier, year",2021-09-07T17:20:02.273Z,2021-09-07T17:20:02.273Z,1
6803,"ticketpro dome, dome, iconic, shows, held, close, cassper nyovest, gallery",2021-07-20T12:01:12.370Z,2021-07-22T10:43:02.157Z,4
4997,"mps, drawn, kzn, prison, bosses, battle",2021-06-08T04:22:52.117Z,2021-06-08T04:22:52.117Z,1
9500,"drone attack, armed, arbil, airport, iraq",2021-09-12T06:18:56.160Z,2021-09-12T06:18:56.160Z,1
9503,"capitol police, discipline, officers, actions, january, riot",2021-09-12T07:43:48.553Z,2021-09-12T07:43:48.553Z,1
2901,"urgent, limbo, payments, delay, grant, social development, gauteng, lodges",2021-04-21T08:11:49.597Z,2021-05-05T04:35:46.847Z,6
4770,"south africa, mnet, looking, passionate, home, cooks, kitchen, rules",2021-06-02T04:24:48.560Z,2021-06-02T04:24:48.560Z,1
3421,"mango, misses, payment, suspends, flights",2021-05-03T13:22:57.070Z,2021-05-03T13:22:57.070Z,1
3222,"mcgregor, fenn, fast, furious, freedom, paddle, triumph",2021-04-28T18:08:17.947Z,2021-04-28T18:08:17.947Z,1
8013,"miss universe, malaysia, withdraws, 2021",2021-08-18T13:35:33.153Z,2021-08-18T13:35:33.153Z,1
7911,"rappers, drake, list",2021-08-16T13:43:33.080Z,2021-08-16T13:43:33.080Z,1
7093,"smokes, tobacco, wars, proposed, pack, laughable, attempt, dodge",2021-07-27T17:00:34.540Z,2021-08-05T14:19:45.950Z,2
8745,"wp, lock, signs, kobelco, steelers, japan",2021-09-02T07:58:18.777Z,2021-09-02T07:58:18.777Z,1
738,"brie bella, schedule, sex, husband, daniel, bryan",2021-03-09T07:58:06.193Z,2021-03-09T07:58:06.193Z,1
2389,"thamsanqa, malinga, leon, maimane, god, particle",2021-04-10T22:08:35.540Z,2021-04-10T22:28:45.563Z,2
1328,"students, police, dut, tvet, campus, protests, college, student",2021-03-19T12:39:16.643Z,2021-05-06T04:24:46.500Z,33
8713,"tracking devices, vodacom, donates, addo, elephant, park",2021-09-02T04:29:22.133Z,2021-09-02T04:29:22.133Z,1
4632,"deutsche bank, hire, woman, new, senior, roles, meet, gender",2021-05-29T07:54:31.060Z,2021-05-29T07:54:31.060Z,1
8520,"catch, trout, drakensberg",2021-08-31T09:41:17.127Z,2021-08-31T09:41:17.127Z,1
6234,"rand water, explosion, pump, station, parts, gauteng, water, repairs",2021-07-06T05:12:47.113Z,2021-07-07T05:53:18.417Z,2
7232,"bok, flyhalf, jantjies, japan, set, reunited, johan, ackermann",2021-07-30T08:45:32.357Z,2021-07-30T08:45:32.357Z,1
10190,"tuskers, erlank, named, captain, dolphins, represent, kzn, csa",2021-09-20T11:12:31.510Z,2021-09-23T10:30:51.940Z,2
6698,"bird flu, african, swine, fever, spreads, wild, boar, german",2021-07-17T04:11:00.080Z,2021-07-22T11:57:03.277Z,3
5397,"astral, forks, r3m, lost, production, standerton, horror, continues",2021-06-17T03:59:41.760Z,2021-06-17T03:59:41.760Z,1
2361,"ford, new, limitededition, ecosport, black, boasts, number, eyecatching",2021-04-10T02:30:02.457Z,2021-04-23T02:49:05.503Z,5
8743,"kanye west, pig, deleted, tweet, calling, donda, lower, pitchfork",2021-09-02T07:20:39.103Z,2021-09-02T07:20:39.103Z,1
484,"richard mdluli, warrant, arrest, fails, appear, court",2021-03-04T15:37:13.680Z,2021-03-04T15:37:13.680Z,1
9083,"teen, magicians, ready, rumble, junior, championships",2021-09-07T04:05:24Z,2021-09-07T04:05:24Z,1
3519,"foiled, pretoria, heist, previsualised, going, cit, driver, leo prinsloo",2021-05-05T09:48:14.497Z,2021-05-05T13:41:08.617Z,2
6895,"events, industry, ticketpro dome, tipping, point, insiders, weigh, sale",2021-07-22T10:02:26.507Z,2021-08-04T02:46:26.567Z,2
9789,"women, rugby, upskilled",2021-09-15T04:26:03.887Z,2021-09-15T04:26:03.887Z,1
7939,"bluerock, recovers, largest, diamond, date, kilometres, kimberley",2021-08-17T08:26:52.647Z,2021-08-17T08:26:52.647Z,1
7859,"final, chord, royal, piano, restorer, sells, lifetime, collection",2021-08-15T08:05:32.633Z,2021-08-15T08:05:32.633Z,1
5099,"president, suspended, black lawyers association, allegations, urgent, application, bla, amid",2021-06-10T03:00:22.527Z,2021-06-23T14:27:37.720Z,5
6736,"mykonos, bans, parties, covid19, spike, fines, r34m, illegal",2021-07-18T15:05:01.067Z,2021-07-18T15:05:01.067Z,1
9481,"virgin galactic, air force, space, mission, italian, air, force, possible",2021-09-11T15:12:41.217Z,2021-09-11T15:12:41.217Z,1
6483,"robust, practical, ineos, shares, images, details, sabound, grenadier",2021-07-12T07:30:15.607Z,2021-07-12T07:30:15.607Z,1
7146,"curro, south africans, learners, join, hopetoheal, movement, watch, pupils",2021-07-28T13:12:06.097Z,2021-07-29T15:06:06.640Z,3
